"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta1",1.42565212865457,15.5688410190941,-27.4654736207181,-9.40918805956664,1.22515632884178,11.6015309562373,32.5040892969606,1.00457528924753,506,1,0.531111111111111
"beta2[1]",-1.20905460746217,0.262430777955664,-1.74327879739496,-1.37127815668216,-1.2103347133345,-1.03561307334062,-0.729497409936,1.00111760748284,900,0,1
"beta2[2]",-1.48769507947508,0.216169462531227,-1.90573882225344,-1.63029928643191,-1.49642267802848,-1.35553833691311,-1.04726167699153,1.00027523716216,900,0,1
"beta2[3]",-1.55981503992522,0.280412751390432,-2.11257012406258,-1.74104672204161,-1.5454117256411,-1.37009218812096,-1.0418531173019,0.99924172076858,900,0,1
"beta3[1]",0.1906399249649,15.5648540709962,-30.8143910377688,-9.95730303167664,0.373149476294679,11.0365504428535,29.0985962026101,1.00458298073465,507,1,0.505555555555556
"beta3[2]",0.212858568226322,15.5662852522525,-30.8804308248593,-10.0072425806368,0.413308034267698,10.980335353749,29.1665939804757,1.00455992127798,507,1,0.506666666666667
"beta3[3]",0.25136587504975,15.5671199943802,-30.8535873831621,-9.99329789632118,0.40308702170351,11.0710551245091,29.1567134133449,1.0045447423819,507,1,0.507777777777778
"beta4",0.0496810977411862,0.0105043985291276,0.0289901728993892,0.0428940589387198,0.049622165358283,0.0567869044110355,0.0703671963968493,0.9993128088287,900,0,1
"deviance",368.126305155445,3.97013768679886,362.266367373962,365.190163816861,367.513771322844,370.166671536621,377.237009992708,0.999191424066492,900,0,1
